,title,published_at,view_count,duration
330724005,UK vs. USA | 2018 Overwatch World Cup | BlizzCon Quarterfinals,2018-11-02T20:37:25Z,112419,6h57m53s
330639111,[LIVE] BlizzCon 2018 Opening Ceremony,2018-11-02T17:02:00Z,28087,3h34m37s
302273633,Press Conference | Pacific Division | All-Stars Day 2,2018-08-26T22:36:37Z,3576,20m10s
302259310,Press Conference | Atlantic Division | All-Stars Day 2,2018-08-26T22:08:25Z,460,16m1s
302266839,All-Star Weekend | Day 2 | Official Game Rerun 2,2018-08-26T21:49:12Z,11274,3h20m36s
302253011,Full Match | All-Star Game,2018-08-26T21:09:44Z,13568,3h2m33s
302246722,Game 5 | Official All-Star Game,2018-08-26T20:53:34Z,1874,25m57s
302236051,Game 4 | Official All-Star Game,2018-08-26T20:24:57Z,1743,23m0s
302225767,Game 3 | Official All-Star Game,2018-08-26T19:58:43Z,2097,26m2s
302206004,Game 2 | Official All-Star Game,2018-08-26T19:08:57Z,2331,26m0s
302193465,Game 1 | Official All-Star Game,2018-08-26T18:40:35Z,3863,38m14s
302170013,All-Star Weekend | Day 2 | Official Game,2018-08-26T17:45:13Z,145132,4h0m37s
301994086,Press Conference | Pacific Talent | All-Stars Day 1,2018-08-26T17:27:15Z,1815,15m6s
301988719,Widowmaker 1v1 (Finals),2018-08-26T05:19:48Z,16554,23m11s
301988159,Lockout Elimination,2018-08-26T05:17:20Z,8643,46m28s
301970569,Talent Takedown,2018-08-26T04:08:33Z,24514,1h3m35s
301945611,Widowmaker 1v1 (Quarterfinals and Semifinals),2018-08-26T02:45:32Z,16676,1h58m43s
301901380,6v6 Mystery Heroes,2018-08-26T00:34:58Z,12835,42m48s
301880945,Lúcioball Showdown,2018-08-25T23:34:54Z,6879,32m42s
301864363,All-Star Weekend | Day 1 | Game Modes,2018-08-25T22:45:19Z,305143,6h57m34s
290387242,Press Conference | London Spitfire | Day 2 Grand Finals,2018-07-29T00:02:57Z,4232,30m21s
290388610,Full Match | Day 2 | Philadelphia Fusion vs. London Spitfire,2018-07-28T23:12:49Z,40490,1h48m36s
290384490,Highlight: Inaugural Season Playoffs | Grand Finals Day 2 | Rerun 2,2018-07-28T22:59:22Z,357619,4h10m57s
290376113,Press Conference | Philadelphia Fusion | Day 2 Grand Finals,2018-07-28T22:54:08Z,256,15m13s
290367409,Game 3 PHI @ LDN | GF 07-28-18,2018-07-28T22:00:09Z,5148,34m14s
290355544,Game 2 PHI @ LDN | GF 07-28-18,2018-07-28T21:23:16Z,3998,13m18s
290345343,Game 1 PHI @ LDN | GF 07-28-18,2018-07-28T20:53:07Z,6711,41m14s
290055468,Press Conference | London Spitfire | Day 1 Grand Finals,2018-07-28T02:43:23Z,1626,23m56s
290059022,Press Conference | Philadelphia Fusion | Day 1 Grand Finals,2018-07-28T02:38:12Z,226,11m59s
290058020,Highlight: Inaugural Season Playoffs | Grand Finals Day 1 | Rerun 2,2018-07-28T02:14:30Z,82812,4h18m19s
290042766,Full Match | Day 1 | Philadelphia Fusion vs. London Spitfire,2018-07-28T01:30:18Z,30582,2h6m43s
290041149,Game 4 PHI @ LDN | GF 07-27-18,2018-07-28T01:25:35Z,6068,37m8s
290028124,Game 3 PHI @ LDN | GF 07-27-18,2018-07-28T00:48:22Z,4713,23m7s
290018827,Game 2 PHI @ LDN | GF 07-27-18,2018-07-28T00:20:08Z,4161,14m42s
290010961,Game 1 PHI @ LDN | GF 07-27-18,2018-07-27T23:58:12Z,6433,30m25s
289969806,Inaugural Season Playoffs | Grand Finals Day 1,2018-07-27T21:50:19Z,192263,4h18m19s
287650038,Press Conference | Philadelphia Fusion | Season 1 Semifinals,2018-07-22T02:37:59Z,1098,12m54s
287644193,Inaugural Season Playoffs | Semifinals Day 3 Rerun 2,2018-07-22T01:51:03Z,58518,3h15m47s
287643986,Full Match | Philadelphia Fusion vs. New York Excelsior,2018-07-22T01:50:27Z,12209,2h27m44s
287643651,Game 5 PHI @ NYE | SF 07-21-18,2018-07-22T01:49:25Z,1621,35m14s
287626258,Game 4 PHI @ NYE | SF 07-21-18,2018-07-22T00:58:38Z,991,18m19s
287617718,Game 3 PHI @ NYE | SF 07-21-18,2018-07-22T00:33:21Z,1200,17m13s
287606855,Game 2 PHI @ NYE | SF 07-21-18,2018-07-22T00:00:57Z,995,20m25s
287600025,Game 1 PHI @ NYE | SF 07-21-18,2018-07-21T23:39:56Z,1599,31m7s
287572938,Inaugural Season Playoffs | Semifinals Day 3,2018-07-21T22:15:21Z,144621,3h33m51s
287223023,Press Conference | London Spitfire | Season 1 Semifinals,2018-07-21T02:01:53Z,141,19m20s
287221985,Full Match | London Spitfire vs. Los Angeles Valiant,2018-07-21T01:21:06Z,6593,1h48m24s
287221815,Game 3 LDN @ VAL | SF 07-20-18,2018-07-21T01:20:36Z,970,40m38s
287197747,Game 2 LDN @ VAL | SF 07-20-18,2018-07-21T00:12:52Z,859,14m18s
287188151,Game 1 LDN @ VAL | SF 07-20-18,2018-07-20T23:47:14Z,893,33m50s
287157635,Inaugural Season Playoffs | Semifinals Day 2,2018-07-20T22:15:18Z,124972,3h0m17s
286479850,Player Q&A: Custa | Los Angeles Valiant | SF 7-18-18,2018-07-19T05:22:57Z,275,9m48s
286477216,Full Match | London Spitfire vs. Los Angeles Valiant,2018-07-19T04:37:08Z,6400,2h26m26s
286476993,Game 5 LDN @ VAL | SF 07-18-18,2018-07-19T04:36:15Z,827,32m55s
286464084,Game 4 LDN @ VAL | SF 07-18-18,2018-07-19T03:49:57Z,619,22m7s
286459146,Game 3 LDN @ VAL | SF 07-18-18,2018-07-19T03:32:48Z,876,14m18s
286445265,Game 2 LDN @ VAL | SF 07-18-18,2018-07-19T02:50:28Z,745,20m37s
286443540,Game 1 LDN @ VAL | SF 07-18-18,2018-07-19T02:44:59Z,1034,29m55s
286430978,Full Match | Philadelphia Fusion vs. New York Excelsior,2018-07-19T02:09:26Z,6221,1h47m42s
286430633,Game 3 PHI @ NYE | SF 07-18-18,2018-07-19T02:08:29Z,1036,34m38s
286408984,Game 2 PHI @ NYE | SF 07-18-18,2018-07-19T01:10:19Z,976,22m1s
286400686,Game 1 PHI @ NYE | SF 07-18-18,2018-07-19T00:50:33Z,1349,33m7s
286365572,Inaugural Season Playoffs | Semifinals Day 1,2018-07-18T23:15:17Z,106000,5h19m15s
284752570,Press Conference | London Spitfire | Season 1 Quarterfinals,2018-07-15T00:16:14Z,239,19m35s
284753151,Full Match 2 | London Spitfire vs. Los Angeles Gladiators,2018-07-14T23:51:12Z,6041,1h38m47s
284753007,Game 3 LDN @ GLA | QF2 7-14-18,2018-07-14T23:50:40Z,1188,51m45s
284751564,Highlight: Inaugural Season Playoffs | Quarterfinals Day 3 Rerun 2,2018-07-14T23:45:36Z,27087,4h6m14s
284728873,Game 2 LDN @ GLA | QF2 7-14-18,2018-07-14T22:32:33Z,553,12m12s
284728334,Game 1 LDN @ GLA | QF2 7-14-18,2018-07-14T22:30:51Z,693,26m49s
284723132,Full Match 1 | London Spitfire vs. Los Angeles Gladiators,2018-07-14T22:14:09Z,3276,1h35m17s
284722994,Game 3 LDN @ GLA | QF 7-14-18,2018-07-14T22:13:46Z,494,27m7s
284704579,Game 2 LDN @ GLA | QF 7-14-18,2018-07-14T21:16:51Z,479,11m54s
284693648,Game 1 LDN @ GLA | QF 7-14-18,2018-07-14T20:45:23Z,881,34m26s
284661232,Inaugural Season Playoffs | Quarterfinals Day 3,2018-07-14T19:15:16Z,94689,4h27m48s
284443849,Press Conference | Philadelphia Fusion | Season 1 Quarterfinals,2018-07-14T04:29:50Z,458,12m47s
284442839,Full Match 2 | Philadelphia Fusion vs. Boston Uprising,2018-07-14T04:08:15Z,3601,1h44m54s
284442273,Game 4 PHI @ BOS | QF2 7-13-18,2018-07-14T04:06:21Z,502,26m55s
284430296,Game 3 PHI @ BOS | QF2 7-13-18,2018-07-14T03:26:43Z,499,17m1s
284419212,Game 2 PHI @ BOS | QF2 7-13-18,2018-07-14T02:52:36Z,388,11m12s
284416322,Game 1 PHI @ BOS | QF2 7-13-18,2018-07-14T02:43:54Z,380,27m19s
284408882,Full Match 1 | Philadelphia Fusion vs. Boston Uprising,2018-07-14T02:21:25Z,1979,1h57m31s
284408481,Game 4 PHI @ BOS | QF 7-13-18,2018-07-14T02:20:16Z,287,29m43s
284393294,Game 3 PHI @ BOS | QF 7-13-18,2018-07-14T01:37:30Z,357,17m31s
284382672,Game 2 PHI @ BOS | QF 7-13-18,2018-07-14T01:06:39Z,318,10m24s
284381689,Game 1 PHI @ BOS | QF 7-13-18,2018-07-14T01:03:56Z,571,38m50s
284344294,Inaugural Season Playoffs | Quarterfinals Day 2,2018-07-13T23:15:16Z,90450,4h49m52s
283643579,Player Q&A: Surefour | Los Angeles Gladiators | QF 7-11-18,2018-07-12T18:18:32Z,2551,13m1s
283644176,Full Match | London Spitfire vs. Los Angeles Gladiators,2018-07-12T05:16:40Z,7486,1h36m35s
283644061,Game 3 LDN @ GLA | QF 7-11-18,2018-07-12T05:16:17Z,1784,29m49s
283643971,Game 2 LDN @ GLA | QF 7-11-18,2018-07-12T05:15:51Z,760,18m31s
283619235,Game 2 LDN @ GLA | QF 7-11-18,2018-07-12T03:39:24Z,707,18m25s
283608657,Game 1 LDN @ GLA | QF 7-11-18,2018-07-12T03:03:28Z,1055,30m13s
283602178,Full Match | Philadelphia Fusion vs. Boston Uprising,2018-07-12T02:43:31Z,4200,2h11m25s
283601883,Game 4 PHI @ BOS | QF 7-11-18,2018-07-12T02:42:36Z,699,28m55s
283586360,Game 3 PHI @ BOS | QF 7-11-18,2018-07-12T01:58:39Z,691,29m31s
283575823,Game 2 PHI @ BOS | QF 7-11-18,2018-07-12T01:27:28Z,595,15m42s
283574983,Game 1 PHI @ BOS | QF 7-11-18,2018-07-12T01:25:01Z,933,33m50s
283539999,Playoffs | Quarterfinals Day 1,2018-07-11T23:15:19Z,120427,4h54m43s
282848039,Watchpoint: Playoff Preview Edition,2018-07-10T02:55:02Z,6479,43m34s
276454932,Full Match | Seoul Dynasty vs. Philadelphia Fusion | Stage 3 Week 4 Day 2,2018-06-23T01:49:54Z,16968,1h56m30s
275653863,Watchpoint: Recap Editon | Stage 4 Week 5,2018-06-21T16:41:28Z,3736,46m17s
272142709,Inside The League | It’s All Led Up To This,2018-06-20T23:37:04Z,404,5m37s
275304588,Watchpoint: Map Selection Edition,2018-06-20T02:55:00Z,16729,16m52s
274545693,Press Conference | Los Angeles Valiant | Stage 4 Final,2018-06-18T03:25:06Z,713,13m48s
274544335,Inaugural Season | Stage 4 | Semi-finals and Finals | Rerun 2,2018-06-18T02:46:45Z,8847,6h43m18s
274540641,Full Match | Stage 4 Final | New York Excelsior vs. Los Angeles Valiant,2018-06-18T02:33:12Z,22997,1h34m11s
274540495,Stage 4 Final | Game 4 NYE @ VAL,2018-06-18T02:32:37Z,3086,20m43s
274532223,Stage 4 Final | Game 3 NYE @ VAL,2018-06-18T02:04:01Z,2807,15m0s
274524624,Stage 4 Final | Game 2 NYE @ VAL,2018-06-18T01:37:26Z,2439,18m49s
274517968,Stage 4 Final | Game 1 NYE @ VAL,2018-06-18T01:14:15Z,3105,20m7s
274510669,Full Match | Stage 4 Semi-Final | Dallas Fuel vs. New York Excelsior,2018-06-18T00:50:20Z,14660,2h12m7s
274510508,Stage 4 Semi-Final | Game 5 DAL @ NYE,2018-06-18T00:49:50Z,2223,27m19s
274500555,Stage 4 Semi-Final | Game 4 DAL @ NYE,2018-06-18T00:15:32Z,2135,20m49s
274493726,Stage 4 Semi-Final | Game 3 DAL @ NYE,2018-06-17T23:52:37Z,2081,12m18s
274487790,Stage 4 Semi-Final | Game 2 DAL @ NYE,2018-06-17T23:30:11Z,1564,12m18s
274483069,Stage 4 Semi-Final | Game 1 DAL @ NYE,2018-06-17T23:12:32Z,3551,37m14s
274471554,Full Match | Stage 4 Semi-Final | Los Angeles Valiant vs. Los Angeles Gladiators,2018-06-17T22:30:48Z,7508,2h24m26s
274471191,Stage 4 Semi-Final | Game 5 VAL @ GLA,2018-06-17T22:29:43Z,1213,28m37s
274463246,Stage 4 Semi-Final | Game 4 VAL @ GLA,2018-06-17T22:01:04Z,941,23m13s
274455352,Stage 4 Semi-Final | Game 3 VAL @ GLA,2018-06-17T21:33:28Z,853,11m54s
274447594,Stage 4 Semi-Final | Game 2 VAL @ GLA,2018-06-17T21:07:39Z,1054,28m43s
274436011,Stage 4 Semi-Final | Game 1 VAL @ GLA,2018-06-17T20:32:16Z,1610,29m7s
274419729,Inaugural Season | Stage 4 | Semi-finals and Finals,2018-06-17T19:45:16Z,248277,6h58m57s
274167627,Player Q&A: Zuppeh | Florida Mayhem | Stage 4 Week 5 Day 4,2018-06-17T02:51:17Z,454,7m14s
274160527,Full Match | Boston Uprising vs. Florida Mayhem | Stage 4 Week 5 Day 4,2018-06-17T02:17:05Z,3792,2h4m37s
274160326,Game 4 BOS @ FLA | Stage 4 Week 5,2018-06-17T02:16:22Z,802,37m8s
274145776,Game 3 BOS @ FLA | Stage 4 Week 5,2018-06-17T01:30:09Z,489,16m55s
274136163,Game 2 BOS @ FLA | Stage 4 Week 5,2018-06-17T00:59:23Z,391,24m19s
274127326,Game 1 BOS @ FLA | Stage 4 Week 5,2018-06-17T00:29:53Z,597,25m19s
274122012,Full Match | Shanghai Dragons vs. San Francisco Shock | Stage 4 Week 5 Day 4,2018-06-17T00:12:03Z,4395,1h42m48s
274121845,Game 4 SHD @ SFS | Stage 4 Week 5,2018-06-17T00:11:23Z,2723,19m1s
274112811,Game 3 SHD @ SFS | Stage 4 Week 5,2018-06-16T23:42:09Z,774,19m43s
274103062,Game 2 SHD @ SFS | Stage 4 Week 5,2018-06-16T23:09:28Z,588,17m37s
274096718,Game 1 SHD @ SFS | Stage 4 Week 5,2018-06-16T22:49:30Z,934,33m56s
274087927,Full Match | Philadelphia Fusion vs. London Spitfire | Stage 4 Week 5 Day 4,2018-06-16T22:19:47Z,19994,2h6m19s
274087657,Game 4 PHI @ LDN | Stage 4 Week 5,2018-06-16T22:18:59Z,1996,31m25s
274074839,Game 3 PHI @ LDN | Stage 4 Week 5,2018-06-16T21:39:53Z,661,16m36s
274063990,Game 2 PHI @ LDN | Stage 4 Week 5,2018-06-16T21:07:10Z,647,21m25s
274054759,Game 1 PHI @ LDN | Stage 4 Week 5,2018-06-16T20:40:28Z,1166,34m38s
274034706,Inaugural Season | Stage 4 Week 5 Day 4,2018-06-16T19:45:17Z,98377,6h30m8s
273834304,Player Q&A: Fate | Los Angeles Valiant | Stage 4 Week 5 Day 3,2018-06-16T18:17:09Z,211,19m12s
273830822,Full Match | Los Angeles Gladiators vs. Seoul Dynasty | Stage 4 Week 5 Day 3,2018-06-16T05:49:26Z,19487,2h1m13s
273830656,Game 4 DAL @ VAL | Stage 4 Week 5,2018-06-16T05:48:39Z,3469,36m56s
273820857,Game 3 DAL @ VAL | Stage 4 Week 5,2018-06-16T05:04:58Z,2708,13m30s
273814446,Game 2 DAL @ VAL | Stage 4 Week 5,2018-06-16T04:39:05Z,2331,25m7s
273806847,Game 1 DAL @ VAL | Stage 4 Week 5,2018-06-16T04:10:52Z,3975,28m7s
273798654,Full Match | Los Angeles Gladiators vs. Seoul Dynasty | Stage 4 Week 5 Day 3,2018-06-16T03:41:49Z,5644,2h10m1s
273798445,Game 4 GLA @ SEO | Stage 4 Week 5,2018-06-16T03:41:05Z,920,41m38s
273783581,Game 3 GLA @ SEO | Stage 4 Week 5,2018-06-16T02:53:19Z,706,13m6s
273775167,Game 2 GLA @ SEO | Stage 4 Week 5,2018-06-16T02:26:36Z,1040,19m7s
273765909,Game 1 GLA @ SEO | Stage 4 Week 5,2018-06-16T01:59:05Z,1080,31m13s
273756809,Full Match | Houston Outlaws vs. New York Excelsior | Stage 4 Week 5 Day 3,2018-06-16T01:31:45Z,6616,2h20m38s
273756547,Game 5 HOU @ NYE | Stage 4 Week 5,2018-06-16T01:30:56Z,1359,26m49s
273744058,Game 4 HOU @ NYE | Stage 4 Week 5,2018-06-16T00:54:23Z,937,17m49s
273737590,Game 3 HOU @ NYE | Stage 4 Week 5,2018-06-16T00:33:16Z,694,18m7s
273727202,Game 2 HOU @ NYE | Stage 4 Week 5,2018-06-16T00:01:17Z,744,20m13s
273719667,Game 1 HOU @ NYE | Stage 4 Week 5,2018-06-15T23:38:24Z,1180,32m7s
273703099,Inaugural Season | Stage 4 Week 5 Day 3,2018-06-15T22:45:18Z,127818,7h18m9s
273318585,Behind The Screens: Bischu / Hydration / Los Angeles Gladiators,2018-06-15T20:46:37Z,327,13m36s
273450981,Player Q&A: Libero | New York Excelsior | Stage 4 Week 5 Day 2,2018-06-15T17:55:41Z,298,20m54s
273446758,Full Match | New York Excelsior vs. Boston Uprising | Stage 4 Week 5 Day 2,2018-06-15T05:05:14Z,20311,2h2m25s
273446525,Game 4 NYE @ BOS | Stage 4 Week 5,2018-06-15T05:04:13Z,1025,32m55s
273438058,Game 3 NYE @ BOS | Stage 4 Week 5,2018-06-15T04:24:40Z,804,13m0s
273430948,Game 2 NYE @ BOS | Stage 4 Week 5,2018-06-15T03:57:03Z,796,25m55s
273422681,Game 1 NYE @ BOS | Stage 4 Week 5,2018-06-15T03:26:36Z,1145,29m1s
273413928,Full Match | Florida Mayhem vs. London Spitfire | Stage 4 Week 5 Day 2,2018-06-15T02:57:09Z,2099,1h51m0s
273413626,Game 4 FLA @ LDN | Stage 4 Week 5,2018-06-15T02:56:08Z,264,24m19s
273404974,Game 3 FLA @ LDN | Stage 4 Week 5,2018-06-15T02:27:47Z,223,18m19s
273393059,Game 2 FLA @ LDN | Stage 4 Week 5,2018-06-15T01:51:40Z,240,18m25s
273386073,Game 1 FLA @ LDN | Stage 4 Week 5,2018-06-15T01:30:16Z,413,27m37s
273379334,Full Match | Houston Outlaws vs. Philadelphia Fusion | Stage 4 Week 5 Day 2,2018-06-15T01:10:33Z,6792,1h52m48s
273379040,Game 4 HOU @ PHI | Stage 4 Week 5,2018-06-15T01:09:40Z,942,29m13s
273364227,Game 3 HOU @ PHI | Stage 4 Week 5,2018-06-15T00:25:35Z,963,17m55s
273353348,Game 2 HOU @ PHI | Stage 4 Week 5,2018-06-14T23:53:41Z,933,19m1s
273347181,Game 1 HOU @ PHI | Stage 4 Week 5,2018-06-14T23:33:11Z,1213,27m43s
273331301,Inaugural Season | Stage 4 Week 5 Day 2,2018-06-14T22:45:15Z,80149,6h35m48s
273073638,Player Q&A: cocco | Dallas Fuel | Stage 4 Week 5 Day 1,2018-06-14T05:31:21Z,476,10m38s
273071880,Full Match | Seoul Dynasty vs. Dallas Fuel | Stage 4 Week 5 Day 1,2018-06-14T05:04:44Z,10165,2h1m7s
273071794,Game 4 SEO @ DAL | Stage 4 Week 5,2018-06-14T05:04:19Z,1301,34m14s
273061486,Game 3 SEO @ DAL | Stage 4 Week 5,2018-06-14T04:19:42Z,1281,18m25s
273052892,Game 2 SEO @ DAL | Stage 4 Week 5,2018-06-14T03:48:16Z,1401,19m55s
273046708,Game 1 SEO @ DAL | Stage 4 Week 5,2018-06-14T03:25:53Z,1992,29m1s
273038357,Full Match | Los Angeles Valiant vs. San Francisco Shock | Stage 4 Week 5 Day 1,2018-06-14T02:58:31Z,3992,1h47m36s
273038225,Game 4 VAL @ SFS | Stage 4 Week 5,2018-06-14T02:58:04Z,492,33m19s
273025133,Game 3 VAL @ SFS | Stage 4 Week 5,2018-06-14T02:15:39Z,530,11m54s
273015998,Game 2 VAL @ SFS | Stage 4 Week 5,2018-06-14T01:49:32Z,593,18m25s
273008545,Game 1 VAL @ SFS | Stage 4 Week 5,2018-06-14T01:27:17Z,698,20m7s
273001608,Full Match | Los Angeles Gladiators vs. Shanghai Dragons | Stage 4 Week 5 Day 1,2018-06-14T01:07:20Z,2795,1h54m54s
273001314,Game 4 GLA @ SHD | Stage 4 Week 5,2018-06-14T01:06:32Z,288,30m31s
272986745,Game 3 GLA @ SHD | Stage 4 Week 5,2018-06-14T00:25:09Z,312,15m12s
272975782,Game 2 GLA @ SHD | Stage 4 Week 5,2018-06-13T23:54:44Z,320,16m30s
272969172,Game 1 GLA @ SHD | Stage 4 Week 5,2018-06-13T23:34:40Z,542,28m49s
272952750,Inaugural Season | Stage 4 Week 5 Day 1,2018-06-13T22:45:18Z,88653,6h24m49s
272142710,Inside The League | Minutes To Go,2018-06-13T21:55:16Z,417,4m34s
272653296,Watchpoint: Preview Edition | Season 4 Week 5,2018-06-13T02:55:20Z,23686,43m4s
272267183,Watchpoint: Recap Edition | Stage 4 Week 4,2018-06-12T02:55:12Z,13586,45m6s
252941153,Toronto Esports vs Gladiators Legion | Week 3 Day 2 Match 2 | S1: Regular Season | Contenders North America,2018-06-11T03:43:28Z,30900,1h42m6s
252941150,XL2 Academy vs Gladiators Legion | Week 2 Day 1 Full Match | Regular Season | Contenders North America Season 1,2018-06-11T03:42:53Z,26190,1h37m23s
271481488,Player Q&A: Rawkus | Houston Outlaws | Stage 4 Week 4 Day 4,2018-06-10T03:39:52Z,444,13m14s
271475439,Full Match | Houston Outlaws vs. Los Angeles Valiant | Stage 4 Week 4 Day 4,2018-06-10T02:29:18Z,8138,2h5m7s
271475318,Game 4 HOU @ VAL | Stage 4 Week 4,2018-06-10T02:28:51Z,694,33m50s
271464114,Game 3 HOU @ VAL | Stage 4 Week 4,2018-06-10T01:54:42Z,765,17m55s
271454025,Game 2 HOU @ VAL | Stage 4 Week 4,2018-06-10T01:22:25Z,778,21m49s
271447476,Game 1 HOU @ VAL | Stage 4 Week 4,2018-06-10T01:02:28Z,1127,32m25s
271434327,Full Match | New York Excelsior vs. San Francisco Shock | Stage 4 Week 4 Day 4,2018-06-10T00:21:54Z,22513,1h53m42s
271434068,Game 4 NYE @ SFS | Stage 4 Week 4,2018-06-10T00:21:05Z,821,27m31s
271423515,Game 3 NYE @ SFS | Stage 4 Week 4,2018-06-09T23:48:42Z,622,13m0s
271415869,Game 3 NYE @ SFS | Stage 4 Week 4,2018-06-09T23:23:40Z,668,27m7s
271407185,Game 1 NYE @ SFS | Stage 4 Week 4,2018-06-09T22:56:39Z,902,28m13s
271396517,Full Match | London Spitfire vs. Los Angeles Gladiators | Stage 4 Week 4 Day 4,2018-06-09T22:22:51Z,40531,2h17m20s
271396405,Game 5 LDN @ GLA | Stage 4 Week 4,2018-06-09T22:22:31Z,1272,28m37s
271384350,Game 4 LDN @ GLA | Stage 4 Week 4,2018-06-09T21:47:38Z,835,18m31s
271380825,Game 3 LDN @ GLA | Stage 4 Week 4,2018-06-09T21:37:03Z,778,15m24s
271365766,Game 2 LDN @ GLA | Stage 4 Week 4,2018-06-09T20:55:08Z,673,21m7s
271356802,Game 1 LDN @ GLA | Stage 4 Week 4,2018-06-09T20:30:32Z,1031,29m13s
271339211,Inaugural Season | Stage 4 Week 4 Day 4,2018-06-09T19:45:17Z,104412,7h0m7s
271117446,Player Q&A: Munchkin | Seoul Dynasty | Stage 4 Week 4 Day 3,2018-06-09T18:30:07Z,192,15m31s
271117405,Inaugural Season | Stage 4 Week 4 Day 3 | Rerun 2,2018-06-09T05:19:39Z,71314,6h15m4s
271112517,Full Match | Philadelphia Fusion vs. Seoul Dynasty | Stage 4 Week 4 Day 3,2018-06-09T04:59:55Z,52614,2h12m7s
271112087,Game 5 PHI @ SEO | Stage 4 Week 4,2018-06-09T04:58:18Z,1208,24m19s
271106095,Game 4 PHI @ SEO | Stage 4 Week 4,2018-06-09T04:35:08Z,750,22m43s
271099841,Game 3 PHI @ SEO | Stage 4 Week 4,2018-06-09T04:12:29Z,721,10m54s
271090533,Game 2 PHI @ SEO | Stage 4 Week 4,2018-06-09T03:40:15Z,701,15m12s
271085322,Game 1 PHI @ SEO | Stage 4 Week 4,2018-06-09T03:22:58Z,1338,34m20s
271072256,Full Match | Florida Mayhem vs. Dallas Fuel | Stage 4 Week 4 Day 3,2018-06-09T02:41:34Z,10459,1h53m24s
271072047,Game 4 FLA @ DAL | Stage 4 Week 4,2018-06-09T02:40:56Z,1372,28m55s
271061115,Game 3 FLA @ DAL | Stage 4 Week 4,2018-06-09T02:07:40Z,1425,17m25s
271050491,Game 2 FLA @ DAL | Stage 4 Week 4,2018-06-09T01:36:54Z,1612,19m19s
271043257,Game 1 FLA @ DAL | Stage 4 Week 4,2018-06-09T01:15:15Z,2155,24m1s
271032800,Full Match | Boston Uprising vs. Shanghai Dragons | Stage 4 Week 4 Day 3,2018-06-09T00:45:27Z,1839,1h39m59s
271032646,Game 4 BOS @ SHD | Stage 4 Week 4,2018-06-09T00:44:59Z,240,28m19s
271020830,Game 3 BOS @ SHD | Stage 4 Week 4,2018-06-09T00:09:42Z,198,9m0s
271012770,Game 2 BOS @ SHD | Stage 4 Week 4,2018-06-08T23:47:23Z,183,16m49s
271006052,Game 1 BOS @ SHD | Stage 4 Week 4,2018-06-08T23:26:48Z,332,25m13s
270992132,Inaugural Season | Stage 4 Week 4 Day 3,2018-06-08T22:45:18Z,107776,6h32m31s
270511137,Behind The Screens: sleepy / moth / San Francisco Shock,2018-06-08T21:05:09Z,259,8m49s
270894328,Player Q&A: Architect | San Francisco Shock | Stage 4 Week 4 Day 2,2018-06-08T18:39:36Z,149,16m38s
270732114,Inaugural Season | Stage 4 Week 4 Day 2 | Rerun 2,2018-06-08T05:58:50Z,66029,6h53m0s
270728749,Full Match | San Francisco Shock vs. Philadelphia Fusion | Stage 4 Week 4 Day 2,2018-06-08T05:39:34Z,4768,2h18m14s
270728660,Game 4 SFS @ PHI | Stage 4 Week 4,2018-06-08T05:39:04Z,779,37m8s
270720866,Game 3 SFS @ PHI | Stage 4 Week 4,2018-06-08T05:01:03Z,700,19m37s
270712817,Game 2 SFS @ PHI | Stage 4 Week 4,2018-06-08T04:26:24Z,472,26m25s
270706256,Game 1 SFS @ PHI | Stage 4 Week 4,2018-06-08T04:01:11Z,703,36m8s
270694269,Full Match | Los Angeles Gladiators vs. New York Excelsior | Stage 4 Week 4 Day 2,2018-06-08T03:18:17Z,56539,2h17m26s
270693974,Game 5 GLA @ NYE | Stage 4 Week 4,2018-06-08T03:17:11Z,1751,24m25s
270684885,Game 4 GLA @ NYE | Stage 4 Week 4,2018-06-08T02:48:01Z,1278,19m43s
270679549,Game 3 GLA @ NYE | Stage 4 Week 4,2018-06-08T02:30:47Z,1197,16m30s
270666879,Game 2 GLA @ NYE | Stage 4 Week 4,2018-06-08T01:53:05Z,986,22m37s
270658991,Game 1 GLA @ NYE | Stage 4 Week 4,2018-06-08T01:28:25Z,1555,30m37s
270647684,Full Match | Los Angeles Valiant vs. London Spitfire | Stage 4 Week 4 Day 2,2018-06-08T00:56:32Z,18985,1h51m18s
270647542,Game 4 VAL @ LDN | Stage 4 Week 4,2018-06-08T00:56:10Z,711,25m49s
270636841,Game 3 VAL @ LDN | Stage 4 Week 4,2018-06-08T00:24:01Z,520,13m24s
270626612,Game 2 VAL @ LDN | Stage 4 Week 4,2018-06-07T23:55:09Z,455,13m42s
270621635,Game 1 VAL @ LDN | Stage 4 Week 4,2018-06-07T23:39:19Z,943,36m14s
270603959,Inaugural Season | Stage 4 Week 4 Day 2,2018-06-07T22:45:18Z,93847,7h10m59s
270349547,Player Q&A: OGE | Dallas Fuel | Stage 4 Week 4 Day 1,2018-06-07T18:04:41Z,646,24m10s
270344915,Full Match | Dallas Fuel vs. Houston Outlaws | Stage 4 Week 4 Day 1,2018-06-07T05:23:19Z,28070,1h56m30s
270344575,Game 4 DAL @ HOU | Stage 4 Week 4,2018-06-07T05:21:41Z,1551,21m43s
270338981,Game 3 DAL @ HOU | Stage 4 Week 4,2018-06-07T04:55:22Z,1465,17m7s
